Plant Name,date,Time Zone,Production-Today(kWh),Consumption-Today(kWh),Feed-in Power-Today(kWh),Energy Purchased-Today(kWh),Self-used Ratio(%),Anticipated Yield(INR),Production(kWh),Consumption(kWh),Grid Feed-in(kWh),Electricity Purchasing(kWh),temp_max_C,temp_min_C,precipitation_mm,temp_range,rain_flag,days_since_rain,day_of_week,month,day_of_week_sin,day_of_week_cos,month_sin,month_cos,prod_lag_1,cons_lag_1,temp_max_lag_1,temp_min_lag_1,precip_lag_1,rain_flag_lag_1,prod_lag_2,cons_lag_2,temp_max_lag_2,temp_min_lag_2,precip_lag_2,rain_flag_lag_2,prod_lag_3,cons_lag_3,temp_max_lag_3,temp_min_lag_3,precip_lag_3,rain_flag_lag_3,prod_lag_7,cons_lag_7,temp_max_lag_7,temp_min_lag_7,precip_lag_7,rain_flag_lag_7,prod_rollmean_3,prod_rollstd_3,tempmax_rollmean_3,tempmax_rollstd_3,prod_rollmean_7,prod_rollstd_7,tempmax_rollmean_7,tempmax_rollstd_7,residual,anomaly
Jayaraj,2024-04-15,UTC+05:30,29.4,29.4,0.0,0.0,100.0,226.38,29.4,29.4,0.0,0.0,39.1,25.4,0.1,13.700000000000005,1,0,0,4,0.0,1.0,0.8660254037844387,-0.4999999999999998,25.6,25.6,38.8,24.7,0.0,0.0,27.6,27.6,35.8,25.1,3.2,1.0,21.8,21.8,38.0,26.1,5.0,1.0,26.4,26.4,37.1,24.2,0.1,1.0,27.533333333333335,1.9008769905844387,37.9,1.824828759089478,25.91428571428571,2.463350409116667,38.442857142857136,1.248808956375543,0.5329555511474595,True
Jayaraj,2024-05-25,UTC+05:30,1.0,1.0,0.0,0.0,100.0,7.7,1.0,1.0,0.0,0.0,29.8,23.1,44.9,6.699999999999999,1,0,5,5,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,5.7,5.7,29.3,24.0,58.6,1.0,8.4,8.4,26.5,24.6,106.8,1.0,16.4,16.4,27.7,24.3,126.8,1.0,18.5,18.5,31.1,24.7,15.4,1.0,5.033333333333335,3.744774136491129,28.53333333333333,1.77857620959388,9.885714285714284,5.999563476184042,28.514285714285712,1.8871747591118384,-0.4639401435852051,True
Jayaraj,2024-06-18,UTC+05:30,0.3,0.3,0.0,0.0,100.0,2.31,0.3,0.3,0.0,0.0,28.4,23.2,33.7,5.199999999999999,1,0,1,6,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,20.3,20.3,28.1,24.7,4.5,1.0,23.2,23.2,29.9,23.6,8.8,1.0,22.7,22.7,30.4,23.7,1.3,1.0,16.1,16.1,29.1,24.1,15.6,1.0,14.6,12.468760964907444,28.8,0.9643650760993012,16.9,8.683893136145784,29.057142857142853,0.98125284349008,-1.101105284690857,True
Jayaraj,2025-02-05,UTC+05:30,19.0,25.0,0.0,0.0,100.0,146.3,19.0,19.0,0.0,0.0,36.3,22.6,0.0,13.699999999999996,0,3,2,2,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,27.7,27.7,36.8,24.1,0.0,0.0,25.6,25.6,35.3,24.3,0.0,0.0,25.3,25.3,36.4,22.7,0.1,1.0,22.6,22.6,36.1,23.9,0.0,0.0,24.10000000000001,4.539823785126457,36.13333333333333,0.7637626158260936,24.571428571428573,2.8703741252749095,36.15714285714286,0.4577377082167803,-0.3251667022705078,True
Jayaraj,2025-02-07,UTC+05:30,29.2,25.0,0.0,0.0,100.0,224.84,29.2,29.2,0.0,0.0,36.1,24.0,0.0,12.1,0,5,4,2,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,27.0,27.0,35.5,22.9,0.0,0.0,19.0,19.0,36.3,22.6,0.0,0.0,27.7,27.7,36.8,24.1,0.0,0.0,25.5,25.5,36.2,24.6,3.1,1.0,25.066666666666674,5.367805262240178,35.96666666666667,0.4163331998934427,25.714285714285715,3.246756623374883,36.07142857142857,0.5186980037048178,1.0144893646240227,True
Jayaraj,2025-02-12,UTC+05:30,27.3,25.0,0.0,0.0,100.0,210.21,27.3,27.3,0.0,0.0,36.9,23.2,0.0,13.7,0,10,2,2,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,20.2,20.2,34.7,23.1,0.0,0.0,26.6,26.6,35.6,24.0,0.0,0.0,26.3,26.3,36.4,24.3,0.0,0.0,19.0,19.0,36.3,22.6,0.0,0.0,24.700000000000006,3.912799509302774,35.733333333333334,1.106044001535884,26.428571428571427,2.9295700968539857,35.84285714285714,0.7067699834624845,0.2507846832275398,True
Jayaraj,2025-02-21,UTC+05:30,23.1,25.0,0.0,0.0,100.0,177.87,23.1,23.1,0.0,0.0,37.7,24.3,0.0,13.400000000000002,0,1,4,2,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,19.2,19.2,37.1,24.4,0.6,1.0,24.9,24.9,36.3,22.6,0.4,1.0,24.8,24.8,35.8,23.8,0.0,0.0,25.2,25.2,35.8,23.0,0.1,1.0,22.40000000000001,2.913760456866658,37.03333333333333,0.702376916856976,23.842857142857145,2.285357114951009,36.68571428571429,0.612178000880168,0.22030029296875142,True
